backend,platform,configuration,width,height,render_ms,frame_ms,render_fps,frame_fps
CUDA,Win64,Release,1920,1080,1.1833,1.8943,845.094,527.899
CUDA,Win64,Release,1920,1080,1.1728,1.877,852.66,532.765
CUDA,Win64,Release,1920,1080,1.1705,1.8648,854.336,536.251
CUDA,Win64,Release,1920,1080,1.3699,2.1012,729.98,475.919
CUDA,Win64,Release,1920,1080,1.8545,2.5969,539.229,385.074
CUDA,Win64,Release,1920,1080,1.1815,1.855,846.382,539.084
CUDA,Win64,Release,1920,1080,1.5589,2.5511,641.478,391.988
CUDA,Win64,Release,1920,1080,1.1786,1.9159,848.464,521.948
CUDA,Win64,Release,1920,1080,1.2787,2.124,782.044,470.81
CUDA,Win64,Release,1920,1080,1.1031,1.82,906.536,549.451
CUDA,Win64,Release,1920,1080,1.1927,2.2341,838.434,447.608
CUDA,Win64,Release,1920,1080,1.2074,1.9735,828.226,506.714
CUDA,Win64,Release,1920,1080,2.079,2.7719,481,360.763
CUDA,Win64,Release,1920,1080,1.1536,1.879,866.852,532.198
CUDA,Win64,Release,1920,1080,1.1658,1.8918,857.78,528.597
CUDA,Win64,Release,1920,1080,1.1467,1.8429,872.068,542.623
CUDA,Win64,Release,1920,1080,1.187,1.8672,842.46,535.561
CUDA,Win64,Release,1920,1080,1.4148,2.1355,706.814,468.274
CUDA,Win64,Release,1920,1080,1.2119,2.0733,825.151,482.323
CUDA,Win64,Release,1920,1080,1.2025,1.9294,831.601,518.296
CUDA,Win64,Release,1920,1080,1.5018,2.2161,665.868,451.243
CUDA,Win64,Release,1920,1080,1.149,1.8573,870.322,538.416
CUDA,Win64,Release,1920,1080,1.1209,1.8204,892.14,549.33
CUDA,Win64,Release,1920,1080,1.239,1.9371,807.102,516.236
CUDA,Win64,Release,1920,1080,0.9842,1.9188,1016.05,521.159
CUDA,Win64,Release,1920,1080,1.1607,1.8521,861.549,539.928
CUDA,Win64,Release,1920,1080,1.257,2.0366,795.545,491.014
CUDA,Win64,Release,1920,1080,1.3413,2.2432,745.545,445.792
CUDA,Win64,Release,1920,1080,1.0418,2.0454,959.877,488.902
CUDA,Win64,Release,1920,1080,1.1744,1.8569,851.499,538.532
CUDA,Win64,Release,1920,1080,1.1782,1.8579,848.752,538.242
CUDA,Win64,Release,1920,1080,1.2309,1.9858,812.414,503.575
CUDA,Win64,Release,1920,1080,0.8973,2.2829,1114.45,438.039
CUDA,Win64,Release,1920,1080,1.1852,1.9333,843.74,517.25
CUDA,Win64,Release,1920,1080,1.5268,2.3704,654.965,421.87
CUDA,Win64,Release,1920,1080,1.8441,2.5795,542.27,387.672
CUDA,Win64,Release,1920,1080,0.9345,1.9666,1070.09,508.492
CUDA,Win64,Release,1920,1080,1.1731,1.8689,852.442,535.074
CUDA,Win64,Release,1920,1080,1.2296,1.904,813.273,525.21
CUDA,Win64,Release,1920,1080,1.2048,1.9507,830.013,512.636
CUDA,Win64,Release,1920,1080,1.2152,1.9115,822.91,523.149
CUDA,Win64,Release,1920,1080,1.2197,1.9894,819.874,502.664
CUDA,Win64,Release,1920,1080,1.2202,1.9818,819.538,504.592
CUDA,Win64,Release,1920,1080,2.2129,2.9141,451.896,343.159
CUDA,Win64,Release,1920,1080,0.9505,1.6403,1052.08,609.645
CUDA,Win64,Release,1920,1080,1.1452,1.8255,873.21,547.795
CUDA,Win64,Release,1920,1080,1.1658,1.8532,857.78,539.607
CUDA,Win64,Release,1920,1080,1.2452,2.0327,803.084,491.957
CUDA,Win64,Release,1920,1080,1.1569,1.8749,864.379,533.362
CUDA,Win64,Release,1920,1080,1.2608,2.0769,793.147,481.487
CUDA,Win64,Release,1920,1080,1.8046,2.5777,554.139,387.943
CUDA,Win64,Release,1920,1080,1.1678,1.9001,856.311,526.288
CUDA,Win64,Release,1920,1080,1.1079,1.7891,902.609,558.94
CUDA,Win64,Release,1920,1080,1.1815,1.915,846.382,522.193
CUDA,Win64,Release,1920,1080,1.253,1.9338,798.085,517.117
CUDA,Win64,Release,1920,1080,1.2651,2.0164,790.451,495.933
CUDA,Win64,Release,1920,1080,1.6517,2.7746,605.437,360.412
CUDA,Win64,Release,1920,1080,1.2179,1.9475,821.086,513.479
CUDA,Win64,Release,1920,1080,1.5311,2.2174,653.125,450.979
CUDA,Win64,Release,1920,1080,1.2085,1.9519,827.472,512.321
CUDA,Win64,Release,1920,1080,1.1573,1.8865,864.08,530.082
CUDA,Win64,Release,1920,1080,1.2457,1.9321,802.761,517.572
CUDA,Win64,Release,1920,1080,1.1816,1.8807,846.31,531.717
CUDA,Win64,Release,1920,1080,1.5671,2.4546,638.121,407.398
CUDA,Win64,Release,1920,1080,1.3264,2.6403,753.92,378.745
CUDA,Win64,Release,1920,1080,1.9394,2.8276,515.623,353.657
CUDA,Win64,Release,1920,1080,1.2012,1.949,832.501,513.084
CUDA,Win64,Release,1920,1080,1.2369,1.9316,808.473,517.706
CUDA,Win64,Release,1920,1080,1.1919,1.8904,838.997,528.989
CUDA,Win64,Release,1920,1080,1.1924,1.9709,838.645,507.382
CUDA,Win64,Release,1920,1080,1.128,1.8794,886.525,532.085
CUDA,Win64,Release,1920,1080,1.2458,2.0169,802.697,495.81
CUDA,Win64,Release,1920,1080,1.1821,1.9122,845.952,522.958
CUDA,Win64,Release,1920,1080,1.1574,1.864,864.006,536.481
CUDA,Win64,Release,1920,1080,1.1605,1.8556,861.698,538.909
CUDA,Win64,Release,1920,1080,1.1508,1.8663,868.961,535.82
CUDA,Win64,Release,1920,1080,1.1467,1.8397,872.068,543.567
CUDA,Win64,Release,1920,1080,1.1646,1.958,858.664,510.725
CUDA,Win64,Release,1920,1080,1.2626,1.9621,792.016,509.658
CUDA,Win64,Release,1920,1080,1.4761,2.4931,677.461,401.107
CUDA,Win64,Release,1920,1080,1.152,1.9059,868.056,524.687
CUDA,Win64,Release,1920,1080,1.1834,1.8818,845.023,531.406
CUDA,Win64,Release,1920,1080,1.1319,1.8222,883.47,548.787
CUDA,Win64,Release,1920,1080,1.2007,1.9326,832.848,517.438
CUDA,Win64,Release,1920,1080,1.1336,1.909,882.145,523.834
CUDA,Win64,Release,1920,1080,1.1751,1.8869,850.991,529.97
CUDA,Win64,Release,1920,1080,1.1908,1.8952,839.772,527.649
CUDA,Win64,Release,1920,1080,1.3723,2.2409,728.704,446.249
CUDA,Win64,Release,1920,1080,1.1209,1.8639,892.14,536.509
CUDA,Win64,Release,1920,1080,1.2979,1.9998,770.475,500.05
CUDA,Win64,Release,1920,1080,1.2067,1.8922,828.706,528.485
CUDA,Win64,Release,1920,1080,1.2688,2.0685,788.146,483.442
CUDA,Win64,Release,1920,1080,1.2228,1.9525,817.795,512.164
CUDA,Win64,Release,1920,1080,1.1846,1.8768,844.167,532.822
CUDA,Win64,Release,1920,1080,1.1727,1.8635,852.733,536.625
CUDA,Win64,Release,1920,1080,1.3267,2.3017,753.75,434.461
CUDA,Win64,Release,1920,1080,1.2523,1.9819,798.531,504.566
CUDA,Win64,Release,1920,1080,1.1565,1.8736,864.678,533.732
CUDA,Win64,Release,1920,1080,1.2078,1.8955,827.952,527.565
CUDA,Win64,Release,1920,1080,1.2072,1.9213,828.363,520.481
CUDA,Win64,Release,1920,1080,1.1764,1.8964,850.051,527.315
CUDA,Win64,Release,1920,1080,1.145,1.8565,873.362,538.648
CUDA,Win64,Release,1920,1080,1.1439,1.8575,874.202,538.358
CUDA,Win64,Release,1920,1080,1.2815,2.1806,780.336,458.589
CUDA,Win64,Release,1920,1080,1.3263,2.0422,753.977,489.668
CUDA,Win64,Release,1920,1080,1.143,1.8608,874.891,537.403
CUDA,Win64,Release,1920,1080,1.128,1.8181,886.525,550.025
CUDA,Win64,Release,1920,1080,1.3117,2.0386,762.369,490.533
CUDA,Win64,Release,1920,1080,1.2223,1.9884,818.13,502.917
CUDA,Win64,Release,1920,1080,1.201,1.9503,832.64,512.742
CUDA,Win64,Release,1920,1080,1.1866,1.9292,842.744,518.35
CUDA,Win64,Release,1920,1080,1.2895,2.2207,775.494,450.308
CUDA,Win64,Release,1920,1080,2.0114,2.76,497.166,362.319
CUDA,Win64,Release,1920,1080,1.1565,1.8508,864.678,540.307
CUDA,Win64,Release,1920,1080,1.3483,2.1021,741.675,475.715
CUDA,Win64,Release,1920,1080,1.1653,1.9138,858.148,522.521
CUDA,Win64,Release,1920,1080,1.1801,1.9262,847.386,519.157
CUDA,Win64,Release,1920,1080,1.1773,1.8887,849.401,529.465
CUDA,Win64,Release,1920,1080,1.2941,2.1078,772.738,474.428
CUDA,Win64,Release,1920,1080,1.128,1.8483,886.525,541.038
CUDA,Win64,Release,1920,1080,1.9606,2.5928,510.048,385.683
CUDA,Win64,Release,1920,1080,1.4462,2.3837,691.467,419.516
CUDA,Win64,Release,1920,1080,0.9743,1.7201,1026.38,581.362
CUDA,Win64,Release,1920,1080,1.1354,1.9884,880.747,502.917
CUDA,Win64,Release,1920,1080,0.9386,1.6862,1065.42,593.049
CUDA,Win64,Release,1920,1080,1.1777,2.0781,849.113,481.209
CUDA,Win64,Release,1920,1080,1.1965,1.9789,835.771,505.331
CUDA,Win64,Release,1920,1080,1.2973,2.1394,770.832,467.421
CUDA,Win64,Release,1920,1080,1.1557,1.8683,865.276,535.246
CUDA,Win64,Release,1920,1080,1.1482,1.8564,870.928,538.677
CUDA,Win64,Release,1920,1080,1.1875,1.8867,842.105,530.026
CUDA,Win64,Release,1920,1080,1.2808,1.9673,780.762,508.311
CUDA,Win64,Release,1920,1080,1.2527,2.0705,798.276,482.975
CUDA,Win64,Release,1920,1080,1.3756,2.1395,726.956,467.399
CUDA,Win64,Release,1920,1080,1.8603,2.5387,537.548,393.902
CUDA,Win64,Release,1920,1080,1.2992,2.0311,769.704,492.344
CUDA,Win64,Release,1920,1080,0.8935,1.5834,1119.19,631.552
CUDA,Win64,Release,1920,1080,1.1669,1.8511,856.971,540.219
CUDA,Win64,Release,1920,1080,1.1007,1.849,908.513,540.833
CUDA,Win64,Release,1920,1080,1.1546,1.8602,866.101,537.577
CUDA,Win64,Release,1920,1080,1.2752,2.1625,784.191,462.428
CUDA,Win64,Release,1920,1080,1.3038,2.0507,766.989,487.638
CUDA,Win64,Release,1920,1080,1.1736,1.8716,852.079,534.302
CUDA,Win64,Release,1920,1080,1.2152,1.8991,822.91,526.565
CUDA,Win64,Release,1920,1080,1.1397,1.8536,877.424,539.491
CUDA,Win64,Release,1920,1080,1.1264,1.8191,887.784,549.722
CUDA,Win64,Release,1920,1080,1.1452,1.8198,873.21,549.511
CUDA,Win64,Release,1920,1080,1.1793,1.9515,847.961,512.426
CUDA,Win64,Release,1920,1080,1.3194,2.3944,757.92,417.641
CUDA,Win64,Release,1920,1080,1.1202,1.8631,892.698,536.74
CUDA,Win64,Release,1920,1080,1.1946,1.8903,837.1,529.017
CUDA,Win64,Release,1920,1080,1.1953,1.9736,836.61,506.688
CUDA,Win64,Release,1920,1080,1.1287,1.8103,885.975,552.395
CUDA,Win64,Release,1920,1080,1.1509,1.8243,868.885,548.155
CUDA,Win64,Release,1920,1080,1.1609,1.8655,861.401,536.049
CUDA,Win64,Release,1920,1080,1.1875,1.8692,842.105,534.988
CUDA,Win64,Release,1920,1080,1.7496,2.6514,571.559,377.159
CUDA,Win64,Release,1920,1080,1.2429,2.0527,804.57,487.163
CUDA,Win64,Release,1920,1080,1.1973,1.9038,835.213,525.265
CUDA,Win64,Release,1920,1080,1.1737,1.8805,852.006,531.773
CUDA,Win64,Release,1920,1080,1.2072,1.8999,828.363,526.344
CUDA,Win64,Release,1920,1080,1.2351,1.9323,809.651,517.518
CUDA,Win64,Release,1920,1080,1.1989,1.941,834.098,515.198
CUDA,Win64,Release,1920,1080,1.1614,1.9396,861.03,515.57
CUDA,Win64,Release,1920,1080,1.3441,2.9072,743.992,343.974
CUDA,Win64,Release,1920,1080,1.9752,2.6782,506.278,373.385
CUDA,Win64,Release,1920,1080,1.3356,2.0686,748.727,483.419
CUDA,Win64,Release,1920,1080,1.1932,1.8891,838.082,529.353
CUDA,Win64,Release,1920,1080,1.1904,1.8864,840.054,530.11
CUDA,Win64,Release,1920,1080,1.1869,1.9632,842.531,509.372
CUDA,Win64,Release,1920,1080,1.1712,1.9697,853.825,507.692
CUDA,Win64,Release,1920,1080,1.5194,2.5511,658.155,391.988
CUDA,Win64,Release,1920,1080,1.1132,1.8454,898.311,541.888
CUDA,Win64,Release,1920,1080,1.1813,1.9052,846.525,524.879
CUDA,Win64,Release,1920,1080,1.1824,1.8763,845.737,532.964
CUDA,Win64,Release,1920,1080,1.2086,1.8957,827.404,527.51
CUDA,Win64,Release,1920,1080,1.1722,1.8589,853.097,537.953
CUDA,Win64,Release,1920,1080,1.202,1.8949,831.947,527.732
CUDA,Win64,Release,1920,1080,1.366,2.2027,732.064,453.988
CUDA,Win64,Release,1920,1080,1.3335,2.1015,749.906,475.851
CUDA,Win64,Release,1920,1080,1.1293,1.8467,885.504,541.506
CUDA,Win64,Release,1920,1080,1.1312,1.8258,884.017,547.705
CUDA,Win64,Release,1920,1080,1.1535,1.8344,866.927,545.137
CUDA,Win64,Release,1920,1080,1.1274,1.8216,886.997,548.968
CUDA,Win64,Release,1920,1080,1.1249,1.8088,888.968,552.853
CUDA,Win64,Release,1920,1080,1.1423,1.8291,875.427,546.717
CUDA,Win64,Release,1920,1080,1.2,1.9001,833.333,526.288
CUDA,Win64,Release,1920,1080,1.3508,2.3067,740.302,433.52
CUDA,Win64,Release,1920,1080,1.1988,1.9234,834.167,519.913
CUDA,Win64,Release,1920,1080,1.4374,2.1124,695.701,473.395
CUDA,Win64,Release,1920,1080,1.1183,1.8343,894.214,545.167
CUDA,Win64,Release,1920,1080,1.1529,1.853,867.378,539.665
CUDA,Win64,Release,1920,1080,1.1753,1.8683,850.847,535.246
CUDA,Win64,Release,1920,1080,1.2235,2.0292,817.327,492.805
CUDA,Win64,Release,1920,1080,1.1847,1.8773,844.096,532.68
CUDA,Win64,Release,1920,1080,1.44,2.2904,694.444,436.605
CUDA,Win64,Release,1920,1080,0.9476,1.7128,1055.3,583.839
CUDA,Win64,Release,1920,1080,1.1407,1.8827,876.655,531.152
CUDA,Win64,Release,1920,1080,1.1819,1.9041,846.095,525.182
CUDA,Win64,Release,1920,1080,1.1276,1.7992,886.839,555.803
CUDA,Win64,Release,1920,1080,1.2945,2.1013,772.499,475.896
CUDA,Win64,Release,1920,1080,1.4664,2.3134,681.942,432.264
CUDA,Win64,Release,1920,1080,1.2999,2.2775,769.29,439.078
CUDA,Win64,Release,1920,1080,1.6849,2.6246,593.507,381.01
CUDA,Win64,Release,1920,1080,1.0749,1.8302,930.319,546.388
CUDA,Win64,Release,1920,1080,1.0588,1.8104,944.465,552.364
CUDA,Win64,Release,1920,1080,1.081,1.8315,925.069,546.001
CUDA,Win64,Release,1920,1080,1.3909,2.2292,718.959,448.591
CUDA,Win64,Release,1920,1080,1.1884,2.0537,841.468,486.926
CUDA,Win64,Release,1920,1080,1.2749,2.1193,784.375,471.854
CUDA,Win64,Release,1920,1080,1.1219,1.8964,891.345,527.315
CUDA,Win64,Release,1920,1080,1.8773,2.5169,532.68,397.314
CUDA,Win64,Release,1920,1080,1.2083,1.9097,827.609,523.642
CUDA,Win64,Release,1920,1080,1.1925,1.8877,838.574,529.745
CUDA,Win64,Release,1920,1080,1.1295,1.857,885.348,538.503
CUDA,Win64,Release,1920,1080,1.1634,1.9243,859.55,519.669
CUDA,Win64,Release,1920,1080,1.3589,2.1161,735.889,472.567
CUDA,Win64,Release,1920,1080,1.142,1.9719,875.657,507.125
CUDA,Win64,Release,1920,1080,1.1767,1.9565,849.834,511.117
CUDA,Win64,Release,1920,1080,1.1293,1.8929,885.504,528.29
CUDA,Win64,Release,1920,1080,1.142,1.9283,875.657,518.591
CUDA,Win64,Release,1920,1080,1.478,2.2646,676.59,441.579
CUDA,Win64,Release,1920,1080,1.0429,1.7725,958.865,564.175
CUDA,Win64,Release,1920,1080,1.2019,1.9806,832.016,504.898
CUDA,Win64,Release,1920,1080,1.1225,1.8671,890.869,535.59
CUDA,Win64,Release,1920,1080,1.3922,2.1667,718.288,461.531
CUDA,Win64,Release,1920,1080,1.8712,2.5385,534.416,393.933
CUDA,Win64,Release,1920,1080,1.2546,1.9531,797.067,512.007
CUDA,Win64,Release,1920,1080,1.3789,2.0955,725.216,477.213
CUDA,Win64,Release,1920,1080,1.176,1.8922,850.34,528.485
CUDA,Win64,Release,1920,1080,1.1661,1.8961,857.559,527.398
CUDA,Win64,Release,1920,1080,1.1838,1.8888,844.737,529.437
CUDA,Win64,Release,1920,1080,1.225,2.1939,816.327,455.809
CUDA,Win64,Release,1920,1080,1.2364,2.8042,808.8,356.608
CUDA,Win64,Release,1920,1080,1.0522,1.686,950.39,593.12
CUDA,Win64,Release,1920,1080,1.2386,2.1394,807.363,467.421
CUDA,Win64,Release,1920,1080,1.4695,2.326,680.504,429.923
CUDA,Win64,Release,1920,1080,1.1021,1.8438,907.359,542.358
CUDA,Win64,Release,1920,1080,1.1493,1.8623,870.095,536.97
CUDA,Win64,Release,1920,1080,1.173,1.8662,852.515,535.848
CUDA,Win64,Release,1920,1080,1.7484,2.5283,571.951,395.523
CUDA,Win64,Release,1920,1080,1.7866,2.4439,559.722,409.182
CUDA,Win64,Release,1920,1080,1.2683,2.1677,788.457,461.318
CUDA,Win64,Release,1920,1080,1.0755,1.799,929.8,555.864
CUDA,Win64,Release,1920,1080,1.2967,2.0367,771.188,490.99
CUDA,Win64,Release,1920,1080,1.141,1.8709,876.424,534.502
CUDA,Win64,Release,1920,1080,1.1825,1.8774,845.666,532.652
CUDA,Win64,Release,1920,1080,1.3284,2.379,752.785,420.345
CUDA,Win64,Release,1920,1080,1.4959,2.2599,668.494,442.497
CUDA,Win64,Release,1920,1080,1.1792,2.0599,848.033,485.46
CUDA,Win64,Release,1920,1080,1.0684,1.7693,935.979,565.195
CUDA,Win64,Release,1920,1080,1.1554,1.8597,865.501,537.721
CUDA,Win64,Release,1920,1080,1.1512,1.8279,868.659,547.076
CUDA,Win64,Release,1920,1080,1.1705,1.8698,854.336,534.817
CUDA,Win64,Release,1920,1080,1.1952,1.9037,836.68,525.293
CUDA,Win64,Release,1920,1080,1.2869,2.0511,777.061,487.543
CUDA,Win64,Release,1920,1080,1.1444,1.8633,873.82,536.682
CUDA,Win64,Release,1920,1080,1.4795,2.1941,675.904,455.768
CUDA,Win64,Release,1920,1080,1.1983,2.0039,834.516,499.027
CUDA,Win64,Release,1920,1080,1.1185,1.8248,894.055,548.005
CUDA,Win64,Release,1920,1080,1.3271,2.0471,753.523,488.496
CUDA,Win64,Release,1920,1080,1.1692,1.8665,855.286,535.762
CUDA,Win64,Release,1920,1080,1.1903,1.8809,840.124,531.66
CUDA,Win64,Release,1920,1080,1.2203,2.0159,819.471,496.056
CUDA,Win64,Release,1920,1080,1.8636,2.8194,536.596,354.685
CUDA,Win64,Release,1920,1080,1.3973,2.1383,715.666,467.661
CUDA,Win64,Release,1920,1080,1.3203,2.0607,757.404,485.272
CUDA,Win64,Release,1920,1080,1.1375,1.8554,879.121,538.967
CUDA,Win64,Release,1920,1080,1.1879,1.8622,841.822,536.999
CUDA,Win64,Release,1920,1080,1.1644,1.8959,858.811,527.454
CUDA,Win64,Release,1920,1080,1.4862,2.4527,672.857,407.714
CUDA,Win64,Release,1920,1080,1.5942,2.3958,627.274,417.397
CUDA,Win64,Release,1920,1080,1.6558,2.3886,603.938,418.655
CUDA,Win64,Release,1920,1080,1.1901,1.8854,840.266,530.391
CUDA,Win64,Release,1920,1080,1.2596,1.9815,793.903,504.668
CUDA,Win64,Release,1920,1080,1.1269,1.8104,887.39,552.364
CUDA,Win64,Release,1920,1080,1.1531,1.84,867.227,543.478
CUDA,Win64,Release,1920,1080,1.1497,1.8333,869.792,545.464
CUDA,Win64,Release,1920,1080,1.4923,2.3297,670.107,429.24
CUDA,Win64,Release,1920,1080,1.4383,2.1912,695.265,456.371
CUDA,Win64,Release,1920,1080,1.1377,1.858,878.966,538.213
CUDA,Win64,Release,1920,1080,1.1917,1.88,839.137,531.915
CUDA,Win64,Release,1920,1080,1.1763,1.858,850.123,538.213
CUDA,Win64,Release,1920,1080,1.2278,1.9132,814.465,522.685
CUDA,Win64,Release,1920,1080,1.1817,1.8716,846.238,534.302
CUDA,Win64,Release,1920,1080,1.1789,1.8452,848.248,541.947
CUDA,Win64,Release,1920,1080,1.4214,2.4867,703.532,402.139
CUDA,Win64,Release,1920,1080,1.1422,1.8605,875.503,537.49
CUDA,Win64,Release,1920,1080,1.1846,1.8659,844.167,535.934
CUDA,Win64,Release,1920,1080,1.1711,1.8697,853.898,534.845
CUDA,Win64,Release,1920,1080,1.1804,1.8667,847.17,535.705
CUDA,Win64,Release,1920,1080,1.1803,1.8684,847.242,535.217
CUDA,Win64,Release,1920,1080,1.1906,1.8693,839.913,534.96
CUDA,Win64,Release,1920,1080,1.1924,2.0007,838.645,499.825
CUDA,Win64,Release,1920,1080,1.4727,2.38,679.025,420.168
CUDA,Win64,Release,1920,1080,1.1341,1.9364,881.756,516.422
CUDA,Win64,Release,1920,1080,1.1208,1.8211,892.22,549.119
CUDA,Win64,Release,1920,1080,1.1989,1.8872,834.098,529.886
CUDA,Win64,Release,1920,1080,1.1422,1.8251,875.503,547.915
CUDA,Win64,Release,1920,1080,1.1664,1.8521,857.339,539.928
CUDA,Win64,Release,1920,1080,1.1622,1.8634,860.437,536.653
CUDA,Win64,Release,1920,1080,1.3026,2.0867,767.695,479.226
CUDA,Win64,Release,1920,1080,1.1594,2.0192,862.515,495.246
CUDA,Win64,Release,1920,1080,1.2823,2.1702,779.849,460.787
CUDA,Win64,Release,1920,1080,1.2938,2.0635,772.917,484.614
CUDA,Win64,Release,1920,1080,1.1638,1.896,859.254,527.426
CUDA,Win64,Release,1920,1080,1.1685,2.4015,855.798,416.406
CUDA,Win64,Release,1920,1080,1.1715,2.0293,853.607,492.781
CUDA,Win64,Release,1920,1080,1.0872,1.914,919.794,522.466
CUDA,Win64,Release,1920,1080,1.3119,2.2029,762.253,453.947
CUDA,Win64,Release,1920,1080,1.4029,2.175,712.809,459.77
CUDA,Win64,Release,1920,1080,1.547,2.2872,646.412,437.216
CUDA,Win64,Release,1920,1080,1.1755,1.9562,850.702,511.195
CUDA,Win64,Release,1920,1080,1.2073,2.0529,828.295,487.116
CUDA,Win64,Release,1920,1080,1.2177,2.0476,821.22,488.377
CUDA,Win64,Release,1920,1080,1.1896,1.9687,840.619,507.949
CUDA,Win64,Release,1920,1080,1.1792,2.4718,848.033,404.563
CUDA,Win64,Release,1920,1080,1.3376,2.1867,747.608,457.31
CUDA,Win64,Release,1920,1080,2.2187,2.9832,450.714,335.211
CUDA,Win64,Release,1920,1080,1.1048,2.0351,905.141,491.376
CUDA,Win64,Release,1920,1080,1.0791,1.8415,926.698,543.036
CUDA,Win64,Release,1920,1080,1.2747,2.2637,784.498,441.755
CUDA,Win64,Release,1920,1080,1.0771,1.8531,928.419,539.636
CUDA,Win64,Release,1920,1080,1.1602,2.0644,861.92,484.402
CUDA,Win64,Release,1920,1080,1.1551,2.1629,865.726,462.342
CUDA,Win64,Release,1920,1080,1.7913,2.601,558.254,384.467
CUDA,Win64,Release,1920,1080,1.3786,2.1244,725.374,470.721
CUDA,Win64,Release,1920,1080,1.0993,2.0015,909.67,499.625
CUDA,Win64,Release,1920,1080,1.0477,1.8294,954.472,546.627
CUDA,Win64,Release,1920,1080,1.2649,2.1286,790.576,469.792
CUDA,Win64,Release,1920,1080,1.1136,2.0656,897.989,484.121
CUDA,Win64,Release,1920,1080,1.2092,2.0575,826.993,486.027
CUDA,Win64,Release,1920,1080,2.0082,2.8026,497.958,356.812
CUDA,Win64,Release,1920,1080,1.236,2.1241,809.062,470.788
CUDA,Win64,Release,1920,1080,1.2341,2.2738,810.307,439.792
CUDA,Win64,Release,1920,1080,1.1809,2.025,846.812,493.827
CUDA,Win64,Release,1920,1080,1.3427,2.1785,744.768,459.031
CUDA,Win64,Release,1920,1080,1.2929,2.2878,773.455,437.101
CUDA,Win64,Release,1920,1080,1.5005,2.4107,666.445,414.817
CUDA,Win64,Release,1920,1080,1.4646,2.2493,682.78,444.583
CUDA,Win64,Release,1920,1080,1.2033,2.0211,831.048,494.78
CUDA,Win64,Release,1920,1080,1.3038,2.2025,766.989,454.03
CUDA,Win64,Release,1920,1080,1.1716,2.1079,853.534,474.406
CUDA,Win64,Release,1920,1080,1.2638,2.1066,791.264,474.699
CUDA,Win64,Release,1920,1080,1.2803,2.3213,781.067,430.793
CUDA,Win64,Release,1920,1080,1.4432,2.336,692.905,428.082
CUDA,Win64,Release,1920,1080,1.4842,2.3269,673.764,429.756
CUDA,Win64,Release,1920,1080,1.2649,2.2234,790.576,449.762
CUDA,Win64,Release,1920,1080,1.3574,2.1444,736.703,466.331
CUDA,Win64,Release,1920,1080,1.3094,2.161,763.709,462.749
CUDA,Win64,Release,1920,1080,1.4093,2.3745,709.572,421.141
CUDA,Win64,Release,1920,1080,1.3664,2.5366,731.85,394.228
CUDA,Win64,Release,1920,1080,1.2212,2.0245,818.867,493.949
CUDA,Win64,Release,1920,1080,1.2354,2.047,809.454,488.52
CUDA,Win64,Release,1920,1080,1.223,2.0083,817.661,497.934
CUDA,Win64,Release,1920,1080,1.1708,1.9349,854.117,516.823
CUDA,Win64,Release,1920,1080,1.1209,1.8622,892.14,536.999
CUDA,Win64,Release,1920,1080,1.123,1.8959,890.472,527.454
CUDA,Win64,Release,1920,1080,1.2376,2.1293,808.016,469.638
CUDA,Win64,Release,1920,1080,1.5175,2.3123,658.979,432.47
CUDA,Win64,Release,1920,1080,1.9089,2.6153,523.862,382.365
CUDA,Win64,Release,1920,1080,1.1712,1.9292,853.825,518.35
CUDA,Win64,Release,1920,1080,1.195,1.9081,836.82,524.082
CUDA,Win64,Release,1920,1080,1.1904,1.8764,840.054,532.935
CUDA,Win64,Release,1920,1080,1.1659,1.8666,857.706,535.733
CUDA,Win64,Release,1920,1080,1.1897,1.8696,840.548,534.874
CUDA,Win64,Release,1920,1080,1.3226,2.1459,756.087,466.005
CUDA,Win64,Release,1920,1080,1.4943,2.3374,669.21,427.826
CUDA,Win64,Release,1920,1080,1.3576,2.1217,736.594,471.32
CUDA,Win64,Release,1920,1080,1.1596,1.8859,862.366,530.251
CUDA,Win64,Release,1920,1080,1.1589,1.8586,862.887,538.039
CUDA,Win64,Release,1920,1080,1.158,1.8482,863.558,541.067
CUDA,Win64,Release,1920,1080,1.1461,1.8379,872.524,544.099
CUDA,Win64,Release,1920,1080,1.2419,1.9575,805.218,510.856
CUDA,Win64,Release,1920,1080,1.3978,2.4527,715.41,407.714
CUDA,Win64,Release,1920,1080,1.1666,1.9062,857.192,524.604
CUDA,Win64,Release,1920,1080,1.2637,1.9763,791.327,505.996
CUDA,Win64,Release,1920,1080,1.2068,1.8881,828.638,529.633
CUDA,Win64,Release,1920,1080,1.1888,1.8932,841.184,528.206
CUDA,Win64,Release,1920,1080,1.2433,1.942,804.311,514.933
CUDA,Win64,Release,1920,1080,1.1777,1.9213,849.113,520.481
CUDA,Win64,Release,1920,1080,1.1795,1.8629,847.817,536.797
CUDA,Win64,Release,1920,1080,1.3517,2.5945,739.809,385.431
CUDA,Win64,Release,1920,1080,1.2354,2.0519,809.454,487.353
CUDA,Win64,Release,1920,1080,1.1395,1.8653,877.578,536.107
CUDA,Win64,Release,1920,1080,1.1918,1.8967,839.067,527.232
CUDA,Win64,Release,1920,1080,1.1698,1.8802,854.847,531.858
CUDA,Win64,Release,1920,1080,1.2528,1.9561,798.212,511.221
CUDA,Win64,Release,1920,1080,1.3899,2.1213,719.476,471.409
