backend,platform,configuration,width,height,render_ms,frame_ms,render_fps,frame_fps
CUDA,Win64,Release,960,540,0.3764,0.6357,2656.75,1573.07
CUDA,Win64,Release,960,540,0.3956,0.7171,2527.81,1394.51
CUDA,Win64,Release,960,540,0.3867,0.7181,2585.98,1392.56
CUDA,Win64,Release,960,540,0.3972,0.7404,2517.62,1350.62
CUDA,Win64,Release,960,540,0.3636,0.6947,2750.27,1439.47
CUDA,Win64,Release,960,540,0.3626,0.6646,2757.86,1504.66
CUDA,Win64,Release,960,540,0.3617,0.6761,2764.72,1479.07
CUDA,Win64,Release,960,540,0.3673,0.6832,2722.57,1463.7
CUDA,Win64,Release,960,540,0.4613,0.8157,2167.79,1225.94
CUDA,Win64,Release,960,540,0.3735,0.7355,2677.38,1359.62
CUDA,Win64,Release,960,540,0.5992,0.9317,1668.89,1073.31
CUDA,Win64,Release,960,540,0.4005,1.7855,2496.88,560.067
CUDA,Win64,Release,960,540,0.4177,0.7965,2394.06,1255.49
CUDA,Win64,Release,960,540,0.3767,0.7263,2654.63,1376.84
CUDA,Win64,Release,960,540,0.38,0.7581,2631.58,1319.09
CUDA,Win64,Release,960,540,0.3805,0.7303,2628.12,1369.3
CUDA,Win64,Release,960,540,0.3803,0.7096,2629.5,1409.24
CUDA,Win64,Release,960,540,0.3688,0.6992,2711.5,1430.21
CUDA,Win64,Release,960,540,0.4055,0.7111,2466.09,1406.27
CUDA,Win64,Release,960,540,0.365,0.6908,2739.73,1447.6
CUDA,Win64,Release,960,540,0.3652,0.6675,2738.23,1498.13
CUDA,Win64,Release,960,540,0.3968,0.7425,2520.16,1346.8
CUDA,Win64,Release,960,540,0.3655,0.6781,2735.98,1474.71
CUDA,Win64,Release,960,540,0.3904,0.7028,2561.48,1422.88
CUDA,Win64,Release,960,540,0.3776,0.7322,2648.31,1365.75
CUDA,Win64,Release,960,540,0.4399,0.8332,2273.24,1200.19
CUDA,Win64,Release,960,540,0.3675,0.6927,2721.09,1443.63
CUDA,Win64,Release,960,540,0.3767,0.7369,2654.63,1357.04
CUDA,Win64,Release,960,540,0.5931,0.9275,1686.06,1078.17
CUDA,Win64,Release,960,540,0.6602,0.97,1514.69,1030.93
CUDA,Win64,Release,960,540,0.3856,0.7388,2593.36,1353.55
CUDA,Win64,Release,960,540,0.3662,0.7671,2730.75,1303.61
CUDA,Win64,Release,960,540,0.4751,0.8711,2104.82,1147.97
CUDA,Win64,Release,960,540,0.3908,0.7437,2558.85,1344.63
CUDA,Win64,Release,960,540,0.3731,0.7097,2680.25,1409.05
CUDA,Win64,Release,960,540,0.3859,0.7448,2591.34,1342.64
CUDA,Win64,Release,960,540,0.3806,0.7008,2627.43,1426.94
CUDA,Win64,Release,960,540,0.3663,0.688,2730,1453.49
CUDA,Win64,Release,960,540,0.3593,0.6729,2783.19,1486.1
CUDA,Win64,Release,960,540,0.3662,0.6761,2730.75,1479.07
CUDA,Win64,Release,960,540,0.3743,0.7761,2671.65,1288.49
CUDA,Win64,Release,960,540,0.3805,0.7467,2628.12,1339.23
CUDA,Win64,Release,960,540,0.3895,0.7365,2567.39,1357.77
CUDA,Win64,Release,960,540,0.4429,0.8179,2257.85,1222.64
CUDA,Win64,Release,960,540,0.3824,0.7277,2615.06,1374.19
CUDA,Win64,Release,960,540,0.3755,0.6924,2663.12,1444.25
CUDA,Win64,Release,960,540,0.3975,0.7792,2515.72,1283.37
CUDA,Win64,Release,960,540,0.4504,0.9212,2220.25,1085.54
CUDA,Win64,Release,960,540,0.4303,1.4133,2323.96,707.564
CUDA,Win64,Release,960,540,0.4416,0.977,2264.49,1023.54
CUDA,Win64,Release,960,540,0.4091,0.9577,2444.39,1044.17
CUDA,Win64,Release,960,540,0.4559,0.84,2193.46,1190.48
CUDA,Win64,Release,960,540,0.4387,0.7964,2279.46,1255.65
CUDA,Win64,Release,960,540,0.4027,0.7768,2483.24,1287.33
CUDA,Win64,Release,960,540,0.3902,0.7641,2562.79,1308.73
CUDA,Win64,Release,960,540,0.3817,0.7178,2619.86,1393.15
CUDA,Win64,Release,960,540,0.3805,0.7194,2628.12,1390.05
CUDA,Win64,Release,960,540,0.398,0.7428,2512.56,1346.26
CUDA,Win64,Release,960,540,0.3843,0.7537,2602.13,1326.79
CUDA,Win64,Release,960,540,0.3929,0.7543,2545.18,1325.73
CUDA,Win64,Release,960,540,0.388,0.7147,2577.32,1399.19
CUDA,Win64,Release,960,540,0.3622,0.6777,2760.91,1475.58
CUDA,Win64,Release,960,540,0.3708,0.684,2696.87,1461.99
CUDA,Win64,Release,960,540,0.3688,0.7031,2711.5,1422.27
CUDA,Win64,Release,960,540,0.5164,0.8468,1936.48,1180.92
CUDA,Win64,Release,960,540,0.4436,0.777,2254.28,1287
CUDA,Win64,Release,960,540,0.3813,0.7011,2622.61,1426.33
CUDA,Win64,Release,960,540,0.3735,0.8123,2677.38,1231.07
CUDA,Win64,Release,960,540,0.3859,0.7149,2591.34,1398.8
CUDA,Win64,Release,960,540,0.3876,0.8003,2579.98,1249.53
CUDA,Win64,Release,960,540,0.3744,0.6972,2670.94,1434.31
CUDA,Win64,Release,960,540,0.3702,0.7029,2701.24,1422.68
CUDA,Win64,Release,960,540,0.4465,0.8123,2239.64,1231.07
CUDA,Win64,Release,960,540,0.3649,0.6916,2740.48,1445.92
CUDA,Win64,Release,960,540,0.3901,0.7051,2563.45,1418.24
CUDA,Win64,Release,960,540,0.3578,0.6879,2794.86,1453.7
CUDA,Win64,Release,960,540,0.3747,0.6753,2668.8,1480.82
CUDA,Win64,Release,960,540,0.3817,0.7123,2619.86,1403.9
CUDA,Win64,Release,960,540,0.379,0.6942,2638.52,1440.51
CUDA,Win64,Release,960,540,0.3885,0.7009,2574,1426.74
CUDA,Win64,Release,960,540,0.3705,0.733,2699.06,1364.26
CUDA,Win64,Release,960,540,0.3728,0.6905,2682.4,1448.23
CUDA,Win64,Release,960,540,0.3657,0.677,2734.48,1477.1
CUDA,Win64,Release,960,540,0.4459,0.8674,2242.66,1152.87
CUDA,Win64,Release,960,540,0.4017,0.8345,2489.42,1198.32
CUDA,Win64,Release,960,540,0.4025,1.1511,2484.47,868.734
CUDA,Win64,Release,960,540,0.4476,0.8099,2234.14,1234.72
CUDA,Win64,Release,960,540,0.3743,0.7155,2671.65,1397.62
CUDA,Win64,Release,960,540,0.3838,0.7184,2605.52,1391.98
CUDA,Win64,Release,960,540,0.3813,0.784,2622.61,1275.51
CUDA,Win64,Release,960,540,0.4262,0.8141,2346.32,1228.35
CUDA,Win64,Release,960,540,0.4229,0.7925,2364.63,1261.83
CUDA,Win64,Release,960,540,0.3837,0.7416,2606.2,1348.44
CUDA,Win64,Release,960,540,0.376,0.7293,2659.57,1371.18
CUDA,Win64,Release,960,540,0.3782,0.7062,2644.1,1416.03
CUDA,Win64,Release,960,540,0.3756,0.7022,2662.41,1424.1
CUDA,Win64,Release,960,540,0.3777,0.7247,2647.6,1379.88
CUDA,Win64,Release,960,540,0.3711,0.6987,2694.69,1431.23
CUDA,Win64,Release,960,540,0.3915,0.762,2554.28,1312.34
CUDA,Win64,Release,960,540,0.4322,0.8429,2313.74,1186.38
CUDA,Win64,Release,960,540,0.4195,0.8336,2383.79,1199.62
CUDA,Win64,Release,960,540,0.3994,0.7721,2503.76,1295.17
CUDA,Win64,Release,960,540,0.4198,0.7386,2382.09,1353.91
CUDA,Win64,Release,960,540,0.4067,0.7417,2458.81,1348.25
CUDA,Win64,Release,960,540,0.3718,0.7122,2689.62,1404.1
CUDA,Win64,Release,960,540,0.3729,0.6884,2681.68,1452.64
CUDA,Win64,Release,960,540,0.3786,0.714,2641.31,1400.56
CUDA,Win64,Release,960,540,0.3802,0.7157,2630.19,1397.23
CUDA,Win64,Release,960,540,0.3899,0.734,2564.76,1362.4
CUDA,Win64,Release,960,540,0.3927,0.7362,2546.47,1358.33
CUDA,Win64,Release,960,540,0.3823,0.6954,2615.75,1438.02
CUDA,Win64,Release,960,540,0.3772,0.7073,2651.11,1413.83
CUDA,Win64,Release,960,540,0.3992,0.7192,2505.01,1390.43
CUDA,Win64,Release,960,540,0.3744,0.7089,2670.94,1410.64
CUDA,Win64,Release,960,540,0.3691,0.6785,2709.29,1473.84
CUDA,Win64,Release,960,540,0.3735,0.691,2677.38,1447.18
CUDA,Win64,Release,960,540,0.3585,0.6669,2789.4,1499.48
CUDA,Win64,Release,960,540,0.4115,0.774,2430.13,1291.99
CUDA,Win64,Release,960,540,0.3923,0.7553,2549.07,1323.98
CUDA,Win64,Release,960,540,0.402,0.7458,2487.56,1340.84
CUDA,Win64,Release,960,540,0.3879,0.9201,2577.98,1086.84
CUDA,Win64,Release,960,540,0.3979,0.7753,2513.19,1289.82
CUDA,Win64,Release,960,540,0.5625,1.6083,1777.78,621.775
CUDA,Win64,Release,960,540,0.3792,0.7282,2637.13,1373.25
CUDA,Win64,Release,960,540,0.402,0.7353,2487.56,1359.99
CUDA,Win64,Release,960,540,0.3765,0.7215,2656.04,1386
CUDA,Win64,Release,960,540,0.4204,0.7985,2378.69,1252.35
CUDA,Win64,Release,960,540,0.374,0.7224,2673.8,1384.27
CUDA,Win64,Release,960,540,0.4047,0.7275,2470.97,1374.57
CUDA,Win64,Release,960,540,0.383,0.6977,2610.97,1433.28
CUDA,Win64,Release,960,540,0.3692,0.6709,2708.56,1490.54
CUDA,Win64,Release,960,540,0.3971,0.725,2518.26,1379.31
CUDA,Win64,Release,960,540,0.3734,0.7058,2678.09,1416.83
CUDA,Win64,Release,960,540,0.4376,0.8556,2285.19,1168.77
CUDA,Win64,Release,960,540,0.4299,0.8118,2326.12,1231.83
CUDA,Win64,Release,960,540,0.3961,0.7232,2524.61,1382.74
CUDA,Win64,Release,960,540,0.3956,0.7091,2527.81,1410.24
CUDA,Win64,Release,960,540,0.4279,0.8018,2336.99,1247.19
CUDA,Win64,Release,960,540,0.447,0.8933,2237.14,1119.44
CUDA,Win64,Release,960,540,0.4057,0.8715,2464.88,1147.45
CUDA,Win64,Release,960,540,0.3851,0.7297,2596.73,1370.43
CUDA,Win64,Release,960,540,0.3755,0.6984,2663.12,1431.84
CUDA,Win64,Release,960,540,0.379,0.7173,2638.52,1394.12
CUDA,Win64,Release,960,540,0.3739,0.7222,2674.51,1384.66
CUDA,Win64,Release,960,540,0.381,0.7059,2624.67,1416.63
CUDA,Win64,Release,960,540,0.4101,0.7552,2438.43,1324.15
CUDA,Win64,Release,960,540,0.4102,0.75,2437.84,1333.33
CUDA,Win64,Release,960,540,0.3922,0.7712,2549.72,1296.68
CUDA,Win64,Release,960,540,0.3674,0.7116,2721.83,1405.28
CUDA,Win64,Release,960,540,0.3754,0.7119,2663.83,1404.69
CUDA,Win64,Release,960,540,0.3691,0.6869,2709.29,1455.82
CUDA,Win64,Release,960,540,0.3868,0.7259,2585.32,1377.6
CUDA,Win64,Release,960,540,0.3758,0.7252,2660.99,1378.93
CUDA,Win64,Release,960,540,0.3952,0.7141,2530.36,1400.36
CUDA,Win64,Release,960,540,0.4573,0.8187,2186.75,1221.45
CUDA,Win64,Release,960,540,0.3762,0.692,2658.16,1445.09
CUDA,Win64,Release,960,540,0.3688,0.675,2711.5,1481.48
CUDA,Win64,Release,960,540,0.4204,0.8369,2378.69,1194.89
CUDA,Win64,Release,960,540,0.3968,0.9532,2520.16,1049.1
CUDA,Win64,Release,960,540,0.4032,1.2396,2480.16,806.712
CUDA,Win64,Release,960,540,0.4229,0.7793,2364.63,1283.2
CUDA,Win64,Release,960,540,0.4574,0.8346,2186.27,1198.18
CUDA,Win64,Release,960,540,0.3763,0.7018,2657.45,1424.91
CUDA,Win64,Release,960,540,0.3715,0.6974,2691.79,1433.9
CUDA,Win64,Release,960,540,0.4126,0.7308,2423.65,1368.36
CUDA,Win64,Release,960,540,0.3741,0.7126,2673.08,1403.31
CUDA,Win64,Release,960,540,0.3797,0.6378,2633.66,1567.89
CUDA,Win64,Release,960,540,0.4541,0.8751,2202.16,1142.73
CUDA,Win64,Release,960,540,0.3992,0.7545,2505.01,1325.38
CUDA,Win64,Release,960,540,0.4309,0.8116,2320.72,1232.13
CUDA,Win64,Release,960,540,0.3907,0.728,2559.51,1373.63
CUDA,Win64,Release,960,540,0.3704,0.7035,2699.78,1421.46
CUDA,Win64,Release,960,540,0.3652,0.6739,2738.23,1483.9
CUDA,Win64,Release,960,540,0.3746,0.6984,2669.51,1431.84
CUDA,Win64,Release,960,540,0.406,0.7675,2463.05,1302.93
CUDA,Win64,Release,960,540,0.4111,0.857,2432.5,1166.86
CUDA,Win64,Release,960,540,0.4188,0.8984,2387.77,1113.09
CUDA,Win64,Release,960,540,0.4049,0.754,2469.75,1326.26
CUDA,Win64,Release,960,540,0.3791,0.7162,2637.83,1396.26
CUDA,Win64,Release,960,540,0.403,0.7575,2481.39,1320.13
CUDA,Win64,Release,960,540,0.3753,0.7183,2664.53,1392.18
CUDA,Win64,Release,960,540,0.3676,0.6871,2720.35,1455.39
CUDA,Win64,Release,960,540,0.3729,0.7113,2681.68,1405.88
CUDA,Win64,Release,960,540,0.3899,0.721,2564.76,1386.96
CUDA,Win64,Release,960,540,0.3931,0.7777,2543.88,1285.84
CUDA,Win64,Release,960,540,0.4215,0.7922,2372.48,1262.31
CUDA,Win64,Release,960,540,0.4498,0.8081,2223.21,1237.47
CUDA,Win64,Release,960,540,0.3793,0.704,2636.44,1420.45
CUDA,Win64,Release,960,540,0.3912,0.7193,2556.24,1390.24
CUDA,Win64,Release,960,540,0.3784,0.6996,2642.71,1429.39
CUDA,Win64,Release,960,540,0.3769,0.7124,2653.22,1403.71
CUDA,Win64,Release,960,540,0.4007,0.7239,2495.63,1381.41
CUDA,Win64,Release,960,540,0.3713,0.6985,2693.24,1431.64
CUDA,Win64,Release,960,540,0.3695,0.6991,2706.36,1430.41
CUDA,Win64,Release,960,540,0.3895,0.9074,2567.39,1102.05
CUDA,Win64,Release,960,540,0.3854,0.8226,2594.71,1215.66
CUDA,Win64,Release,960,540,0.5092,1.5538,1963.86,643.583
CUDA,Win64,Release,960,540,0.3852,0.7553,2596.05,1323.98
CUDA,Win64,Release,960,540,0.375,0.7014,2666.67,1425.72
CUDA,Win64,Release,960,540,0.3862,0.7098,2589.33,1408.85
CUDA,Win64,Release,960,540,0.4015,0.7443,2490.66,1343.54
CUDA,Win64,Release,960,540,0.4445,0.8528,2249.72,1172.61
CUDA,Win64,Release,960,540,0.3765,0.7014,2656.04,1425.72
CUDA,Win64,Release,960,540,0.373,0.6966,2680.97,1435.54
CUDA,Win64,Release,960,540,0.3721,0.6989,2687.45,1430.82
CUDA,Win64,Release,960,540,0.3885,0.7396,2574,1352.08
CUDA,Win64,Release,960,540,0.3685,0.8682,2713.7,1151.81
CUDA,Win64,Release,960,540,0.3965,0.7321,2522.07,1365.93
CUDA,Win64,Release,960,540,0.3667,0.7071,2727.02,1414.23
CUDA,Win64,Release,960,540,0.3671,0.6829,2724.05,1464.34
CUDA,Win64,Release,960,540,0.3759,0.6972,2660.28,1434.31
CUDA,Win64,Release,960,540,0.3933,0.7426,2542.59,1346.62
CUDA,Win64,Release,960,540,0.4045,0.7989,2472.19,1251.72
CUDA,Win64,Release,960,540,0.3775,0.9126,2649.01,1095.77
CUDA,Win64,Release,960,540,0.3798,0.7112,2632.96,1406.07
CUDA,Win64,Release,960,540,0.3834,0.7848,2608.24,1274.21
CUDA,Win64,Release,960,540,0.4352,0.8196,2297.79,1220.11
CUDA,Win64,Release,960,540,0.3686,0.7076,2712.97,1413.23
CUDA,Win64,Release,960,540,0.3797,0.7114,2633.66,1405.68
CUDA,Win64,Release,960,540,0.3692,0.6971,2708.56,1434.51
CUDA,Win64,Release,960,540,0.3817,0.7228,2619.86,1383.51
CUDA,Win64,Release,960,540,0.3805,0.7045,2628.12,1419.45
CUDA,Win64,Release,960,540,0.367,0.6836,2724.8,1462.84
CUDA,Win64,Release,960,540,0.3883,0.6973,2575.33,1434.1
CUDA,Win64,Release,960,540,0.3559,0.6911,2809.78,1446.97
CUDA,Win64,Release,960,540,0.3851,0.713,2596.73,1402.52
CUDA,Win64,Release,960,540,0.4337,0.8477,2305.74,1179.66
CUDA,Win64,Release,960,540,0.3871,0.7453,2583.31,1341.74
CUDA,Win64,Release,960,540,0.4186,0.7455,2388.92,1341.38
CUDA,Win64,Release,960,540,0.3871,0.7182,2583.31,1392.37
CUDA,Win64,Release,960,540,0.3645,0.7061,2743.48,1416.23
CUDA,Win64,Release,960,540,0.4058,0.8338,2464.27,1199.33
CUDA,Win64,Release,960,540,0.428,0.9412,2336.45,1062.47
CUDA,Win64,Release,960,540,0.3875,1.2298,2580.65,813.14
CUDA,Win64,Release,960,540,0.4535,0.8934,2205.07,1119.32
CUDA,Win64,Release,960,540,0.3803,0.7439,2629.5,1344.27
CUDA,Win64,Release,960,540,0.3678,0.6973,2718.87,1434.1
CUDA,Win64,Release,960,540,0.386,0.7309,2590.67,1368.18
CUDA,Win64,Release,960,540,0.4521,0.8416,2211.9,1188.21
CUDA,Win64,Release,960,540,0.3793,0.7189,2636.44,1391.01
CUDA,Win64,Release,960,540,0.3899,0.7492,2564.76,1334.76
CUDA,Win64,Release,960,540,0.3876,0.7152,2579.98,1398.21
CUDA,Win64,Release,960,540,0.3784,0.7365,2642.71,1357.77
CUDA,Win64,Release,960,540,0.3862,0.7396,2589.33,1352.08
CUDA,Win64,Release,960,540,0.3766,0.7541,2655.34,1326.08
CUDA,Win64,Release,960,540,0.3776,0.7286,2648.31,1372.5
CUDA,Win64,Release,960,540,0.3795,0.7251,2635.05,1379.12
CUDA,Win64,Release,960,540,0.3668,0.6896,2726.28,1450.12
CUDA,Win64,Release,960,540,0.3893,0.75,2568.71,1333.33
CUDA,Win64,Release,960,540,0.4042,0.8515,2474.02,1174.4
CUDA,Win64,Release,960,540,0.3875,0.9534,2580.65,1048.88
CUDA,Win64,Release,960,540,0.3807,0.7523,2626.74,1329.26
CUDA,Win64,Release,960,540,0.403,0.7412,2481.39,1349.16
CUDA,Win64,Release,960,540,0.4439,0.8669,2252.76,1153.54
CUDA,Win64,Release,960,540,0.4058,0.7786,2464.27,1284.36
CUDA,Win64,Release,960,540,0.4222,0.7685,2368.55,1301.24
CUDA,Win64,Release,960,540,0.3913,0.7325,2555.58,1365.19
CUDA,Win64,Release,960,540,0.492,0.8761,2032.52,1141.42
CUDA,Win64,Release,960,540,0.4065,0.7774,2460.02,1286.34
CUDA,Win64,Release,960,540,0.4212,0.7646,2374.17,1307.87
CUDA,Win64,Release,960,540,0.4056,0.7723,2465.48,1294.83
CUDA,Win64,Release,960,540,0.4236,0.7865,2360.72,1271.46
CUDA,Win64,Release,960,540,0.4954,0.9322,2018.57,1072.73
CUDA,Win64,Release,960,540,0.3933,0.7548,2542.59,1324.85
CUDA,Win64,Release,960,540,0.3758,0.716,2660.99,1396.65
CUDA,Win64,Release,960,540,0.3785,0.7086,2642.01,1411.23
CUDA,Win64,Release,960,540,0.3762,0.7425,2658.16,1346.8
CUDA,Win64,Release,960,540,0.3874,0.8009,2581.31,1248.6
CUDA,Win64,Release,960,540,0.3948,2.2453,2532.93,445.375
CUDA,Win64,Release,960,540,0.4214,0.8008,2373.04,1248.75
CUDA,Win64,Release,960,540,0.3951,0.7203,2531,1388.31
CUDA,Win64,Release,960,540,0.4517,0.8524,2213.86,1173.16
CUDA,Win64,Release,960,540,0.3804,0.7164,2628.81,1395.87
CUDA,Win64,Release,960,540,0.3831,0.699,2610.28,1430.62
CUDA,Win64,Release,960,540,0.3695,0.6954,2706.36,1438.02
CUDA,Win64,Release,960,540,0.3877,0.7195,2579.31,1389.85
CUDA,Win64,Release,960,540,0.3857,0.7138,2592.69,1400.95
CUDA,Win64,Release,960,540,0.4446,0.8138,2249.21,1228.8
CUDA,Win64,Release,960,540,0.4011,0.7141,2493.14,1400.36
CUDA,Win64,Release,960,540,0.392,0.713,2551.02,1402.52
CUDA,Win64,Release,960,540,0.3915,0.712,2554.28,1404.49
CUDA,Win64,Release,960,540,0.3709,0.7397,2696.14,1351.9
CUDA,Win64,Release,960,540,0.361,0.6687,2770.08,1495.44
CUDA,Win64,Release,960,540,0.3638,0.6815,2748.76,1467.35
CUDA,Win64,Release,960,540,0.3873,0.8155,2581.98,1226.24
CUDA,Win64,Release,960,540,0.4825,0.8609,2072.54,1161.58
CUDA,Win64,Release,960,540,0.6607,1.003,1513.55,997.009
CUDA,Win64,Release,960,540,0.3678,0.6881,2718.87,1453.28
CUDA,Win64,Release,960,540,0.3581,0.6713,2792.52,1489.65
CUDA,Win64,Release,960,540,0.3899,0.7036,2564.76,1421.26
CUDA,Win64,Release,960,540,0.3891,0.7057,2570.03,1417.03
CUDA,Win64,Release,960,540,0.3719,0.6955,2688.89,1437.81
CUDA,Win64,Release,960,540,0.3866,0.727,2586.65,1375.52
CUDA,Win64,Release,960,540,0.3708,0.7126,2696.87,1403.31
CUDA,Win64,Release,960,540,0.3648,0.6761,2741.23,1479.07
CUDA,Win64,Release,960,540,0.3706,0.6851,2698.33,1459.64
CUDA,Win64,Release,960,540,0.3554,0.6592,2813.73,1516.99
CUDA,Win64,Release,960,540,0.3559,0.6613,2809.78,1512.17
CUDA,Win64,Release,960,540,0.3627,0.6737,2757.1,1484.34
CUDA,Win64,Release,960,540,0.3699,0.669,2703.43,1494.77
CUDA,Win64,Release,960,540,0.3611,0.6523,2769.32,1533.04
CUDA,Win64,Release,960,540,0.3731,0.6962,2680.25,1436.37
CUDA,Win64,Release,960,540,0.3924,0.7181,2548.42,1392.56
CUDA,Win64,Release,960,540,0.359,0.6695,2785.52,1493.65
CUDA,Win64,Release,960,540,0.4382,0.9751,2282.06,1025.54
CUDA,Win64,Release,960,540,0.384,0.9765,2604.17,1024.07
CUDA,Win64,Release,960,540,0.3712,1.4385,2693.97,695.169
CUDA,Win64,Release,960,540,0.441,0.7816,2267.57,1279.43
CUDA,Win64,Release,960,540,0.3684,0.6229,2714.44,1605.39
CUDA,Win64,Release,960,540,0.367,0.7595,2724.8,1316.66
CUDA,Win64,Release,960,540,0.3906,0.7705,2560.16,1297.86
CUDA,Win64,Release,960,540,0.3668,0.6983,2726.28,1432.05
CUDA,Win64,Release,960,540,0.365,0.6922,2739.73,1444.67
CUDA,Win64,Release,960,540,0.3706,0.6788,2698.33,1473.19
CUDA,Win64,Release,960,540,0.3667,0.6946,2727.02,1439.68
CUDA,Win64,Release,960,540,0.3609,0.6721,2770.85,1487.87
CUDA,Win64,Release,960,540,0.3621,0.674,2761.67,1483.68
CUDA,Win64,Release,960,540,0.3735,0.682,2677.38,1466.28
CUDA,Win64,Release,960,540,0.3664,0.6685,2729.26,1495.89
CUDA,Win64,Release,960,540,0.3578,0.6756,2794.86,1480.17
CUDA,Win64,Release,960,540,0.3602,0.6927,2776.24,1443.63
CUDA,Win64,Release,960,540,0.3598,0.7155,2779.32,1397.62
CUDA,Win64,Release,960,540,0.5248,1.0953,1905.49,912.992
CUDA,Win64,Release,960,540,0.4809,0.886,2079.43,1128.67
CUDA,Win64,Release,960,540,0.577,0.9008,1733.1,1110.12
CUDA,Win64,Release,960,540,0.4157,0.7416,2405.58,1348.44
CUDA,Win64,Release,960,540,0.4082,0.7311,2449.78,1367.8
CUDA,Win64,Release,960,540,0.3816,0.7205,2620.55,1387.93
CUDA,Win64,Release,960,540,0.3971,0.7261,2518.26,1377.22
CUDA,Win64,Release,960,540,0.3685,0.6979,2713.7,1432.87
CUDA,Win64,Release,960,540,0.377,0.705,2652.52,1418.44
CUDA,Win64,Release,960,540,0.3614,0.6866,2767.02,1456.45
CUDA,Win64,Release,960,540,0.3606,0.6741,2773.16,1483.46
CUDA,Win64,Release,960,540,0.3645,0.7028,2743.48,1422.88
CUDA,Win64,Release,960,540,0.3642,0.6838,2745.74,1462.42
CUDA,Win64,Release,960,540,0.3692,0.6866,2708.56,1456.45
CUDA,Win64,Release,960,540,0.3876,0.7095,2579.98,1409.44
CUDA,Win64,Release,960,540,0.3794,0.6936,2635.74,1441.75
CUDA,Win64,Release,960,540,0.386,0.7657,2590.67,1305.99
CUDA,Win64,Release,960,540,0.384,0.7073,2604.17,1413.83
CUDA,Win64,Release,960,540,0.4188,0.793,2387.77,1261.03
CUDA,Win64,Release,960,540,0.3808,0.711,2626.05,1406.47
CUDA,Win64,Release,960,540,0.497,1.6321,2012.07,612.708
CUDA,Win64,Release,960,540,0.3801,0.7118,2630.89,1404.89
CUDA,Win64,Release,960,540,0.3902,0.7204,2562.79,1388.12
CUDA,Win64,Release,960,540,0.3662,0.6934,2730.75,1442.17
CUDA,Win64,Release,960,540,0.3909,0.7021,2558.2,1424.3
CUDA,Win64,Release,960,540,0.382,0.7008,2617.8,1426.94
CUDA,Win64,Release,960,540,0.3603,0.6648,2775.46,1504.21
CUDA,Win64,Release,960,540,0.3818,0.6932,2619.17,1442.59
CUDA,Win64,Release,960,540,0.3609,0.6785,2770.85,1473.84
CUDA,Win64,Release,960,540,0.3537,0.6626,2827.25,1509.21
CUDA,Win64,Release,960,540,0.3529,0.6434,2833.66,1554.24
CUDA,Win64,Release,960,540,0.3691,0.6649,2709.29,1503.99
CUDA,Win64,Release,960,540,0.3779,0.6686,2646.2,1495.66
CUDA,Win64,Release,960,540,0.3525,0.6443,2836.88,1552.07
CUDA,Win64,Release,960,540,0.363,0.693,2754.82,1443
CUDA,Win64,Release,960,540,0.3775,0.7262,2649.01,1377.03
CUDA,Win64,Release,960,540,0.363,0.6968,2754.82,1435.13
CUDA,Win64,Release,960,540,0.3657,0.7114,2734.48,1405.68
CUDA,Win64,Release,960,540,0.5064,0.8566,1974.72,1167.41
CUDA,Win64,Release,960,540,0.5884,0.9271,1699.52,1078.63
CUDA,Win64,Release,960,540,0.3861,0.7023,2590,1423.89
CUDA,Win64,Release,960,540,0.3619,0.6893,2763.19,1450.75
CUDA,Win64,Release,960,540,0.3608,0.6654,2771.62,1502.86
CUDA,Win64,Release,960,540,0.3618,0.6571,2763.96,1521.84
CUDA,Win64,Release,960,540,0.3716,0.6788,2691.07,1473.19
CUDA,Win64,Release,960,540,0.3546,0.6559,2820.08,1524.62
CUDA,Win64,Release,960,540,0.379,0.7163,2638.52,1396.06
CUDA,Win64,Release,960,540,0.3848,0.6954,2598.75,1438.02
CUDA,Win64,Release,960,540,0.3702,0.6737,2701.24,1484.34
CUDA,Win64,Release,960,540,0.3595,0.6732,2781.64,1485.44
CUDA,Win64,Release,960,540,0.4396,0.7896,2274.8,1266.46
CUDA,Win64,Release,960,540,0.362,0.7074,2762.43,1413.63
CUDA,Win64,Release,960,540,0.3558,0.6628,2810.57,1508.75
CUDA,Win64,Release,960,540,0.3561,0.6471,2808.2,1545.36
CUDA,Win64,Release,960,540,0.469,0.8341,2132.2,1198.9
CUDA,Win64,Release,960,540,0.3571,0.6604,2800.34,1514.23
CUDA,Win64,Release,960,540,0.3848,0.6974,2598.75,1433.9
CUDA,Win64,Release,960,540,0.3636,0.7003,2750.27,1427.96
CUDA,Win64,Release,960,540,0.5871,1.1366,1703.29,879.817
CUDA,Win64,Release,960,540,0.3787,1.5333,2640.61,652.188
CUDA,Win64,Release,960,540,0.3909,0.7094,2558.2,1409.64
CUDA,Win64,Release,960,540,0.3636,0.6711,2750.27,1490.09
CUDA,Win64,Release,960,540,0.355,0.6607,2816.9,1513.55
CUDA,Win64,Release,960,540,0.417,0.7643,2398.08,1308.39
CUDA,Win64,Release,960,540,0.4106,0.757,2435.46,1321
CUDA,Win64,Release,960,540,0.364,0.6693,2747.25,1494.1
CUDA,Win64,Release,960,540,0.3648,0.6745,2741.23,1482.58
CUDA,Win64,Release,960,540,0.3729,0.6855,2681.68,1458.79
CUDA,Win64,Release,960,540,0.3621,0.6907,2761.67,1447.81
